trainer_group,trainer_name,team_number,comment,trainer_type,pokemon_number,level,species,nickname,item,move1,move2,move3,move4,atk_def_dv,spd_spc_dv,hp_exp,atk_exp,def_exp,spd_exp,spc_exp,happiness
JanineGroup,JANINE,1,JANINE (1),TRAINERTYPE_ITEM_MOVES,3,61,TENTACRUEL,,MYSTIC_WATER,SURF,ICE_BEAM,TOXIC,CONFUSE_RAY,,,,,,,,
JanineGroup,JANINE,1,JANINE (1),TRAINERTYPE_ITEM_MOVES,4,62,NIDOQUEEN,,QUICK_CLAW,EARTHQUAKE,SLUDGE_BOMB,THUNDERBOLT,SUBMISSION,,,,,,,,
JanineGroup,JANINE,1,JANINE (1),TRAINERTYPE_ITEM_MOVES,5,63,CROBAT,,NO_ITEM,PURSUIT,SLUDGE_BOMB,TOXIC,CONFUSE_RAY,,,,,,,,
JanineGroup,JANINE,1,JANINE (1),TRAINERTYPE_ITEM_MOVES,6,64,VENOMOTH,,BRIGHTPOWDER,GIGA_DRAIN,PSYCHIC_M,TOXIC,DOUBLE_TEAM,,,,,,,,
CooltrainerMGroup,NICK,1,COOLTRAINERM (1),TRAINERTYPE_MOVES,1,26,CHARMANDER,,EMBER,SMOKESCREEN,RAGE,SCARY_FACE,,,,,,,,,
CooltrainerMGroup,NICK,1,COOLTRAINERM (1),TRAINERTYPE_MOVES,2,26,SQUIRTLE,,WITHDRAW,WATER_GUN,BITE,CURSE,,,,,,,,,
CooltrainerMGroup,NICK,1,COOLTRAINERM (1),TRAINERTYPE_MOVES,3,26,BULBASAUR,,LEECH_SEED,POISONPOWDER,SLEEP_POWDER,RAZOR_LEAF,,,,,,,,,
CooltrainerMGroup,AARON,1,COOLTRAINERM (2),TRAINERTYPE_NORMAL,1,27,IVYSAUR,,,,,,,,,,,,,,
CooltrainerMGroup,AARON,1,COOLTRAINERM (2),TRAINERTYPE_NORMAL,2,27,CHARMELEON,,,,,,,,,,,,,,
CooltrainerMGroup,AARON,1,COOLTRAINERM (2),TRAINERTYPE_NORMAL,3,27,WARTORTLE,,,,,,,,,,,,,,
CooltrainerMGroup,PAUL,1,COOLTRAINERM (3),TRAINERTYPE_NORMAL,1,34,DRATINI,,,,,,,,,,,,,,
CooltrainerMGroup,PAUL,1,COOLTRAINERM (3),TRAINERTYPE_NORMAL,2,40,DRAGONAIR,,,,,,,,,,,,,,
CooltrainerMGroup,PAUL,1,COOLTRAINERM (3),TRAINERTYPE_NORMAL,3,40,DRAGONAIR,,,,,,,,,,,,,,
CooltrainerMGroup,PAUL,1,COOLTRAINERM (3),TRAINERTYPE_NORMAL,4,40,DRAGONAIR,,,,,,,,,,,,,,
CooltrainerMGroup,CODY,1,COOLTRAINERM (4),TRAINERTYPE_NORMAL,1,42,SEADRA,,,,,,,,,,,,,,
CooltrainerMGroup,CODY,1,COOLTRAINERM (4),TRAINERTYPE_NORMAL,2,41,DRAGONAIR,,,,,,,,,,,,,,
CooltrainerMGroup,CODY,1,COOLTRAINERM (4),TRAINERTYPE_NORMAL,3,43,GOLDUCK,,,,,,,,,,,,,,
CooltrainerMGroup,CODY,1,COOLTRAINERM (4),TRAINERTYPE_NORMAL,4,42,DRAGONAIR,,,,,,,,,,,,,,
CooltrainerMGroup,MIKE,1,COOLTRAINERM (5),TRAINERTYPE_NORMAL,1,42,GYARADOS,,,,,,,,,,,,,,
CooltrainerMGroup,MIKE,1,COOLTRAINERM (5),TRAINERTYPE_NORMAL,2,43,DRAGONAIR,,,,,,,,,,,,,,
CooltrainerMGroup,MIKE,1,COOLTRAINERM (5),TRAINERTYPE_NORMAL,3,42,VAPOREON,,,,,,,,,,,,,,
CooltrainerMGroup,GAVEN,1,COOLTRAINERM (6),TRAINERTYPE_MOVES,1,50,VICTREEBEL,,PROTECT,TOXIC,ACID,RAZOR_LEAF,,,,,,,,,
CooltrainerMGroup,GAVEN,1,COOLTRAINERM (6),TRAINERTYPE_MOVES,2,50,KINGLER,,VICEGRIP,STOMP,SURF,PROTECT,,,,,,,,,
CooltrainerMGroup,GAVEN,1,COOLTRAINERM (6),TRAINERTYPE_MOVES,3,50,FLAREON,,SAND_ATTACK,QUICK_ATTACK,BITE,FLAMETHROWER,,,,,,,,,
CooltrainerMGroup,GAVEN,1,COOLTRAINERM (6),TRAINERTYPE_MOVES,4,50,DONPHAN,,FURY_ATTACK,EARTHQUAKE,ROLLOUT,ROCK_SMASH,,,,,,,,,
CooltrainerMGroup,GAVEN,1,COOLTRAINERM (6),TRAINERTYPE_MOVES,5,50,DRAGONAIR,,DRAGONBREATH,SURF,WRAP,DRAGON_RAGE,,,,,,,,,
CooltrainerMGroup,GAVEN,2,COOLTRAINERM (7),TRAINERTYPE_MOVES,1,55,VICTREEBEL,,PROTECT,TOXIC,ACID,RAZOR_LEAF,,,,,,,,,
CooltrainerMGroup,GAVEN,2,COOLTRAINERM (7),TRAINERTYPE_MOVES,2,55,KINGLER,,VICEGRIP,STOMP,SURF,PROTECT,,,,,,,,,
CooltrainerMGroup,GAVEN,2,COOLTRAINERM (7),TRAINERTYPE_MOVES,3,55,FLAREON,,SAND_ATTACK,QUICK_ATTACK,BITE,FLAMETHROWER,,,,,,,,,
CooltrainerMGroup,GAVEN,2,COOLTRAINERM (7),TRAINERTYPE_MOVES,4,55,DONPHAN,,FURY_ATTACK,EARTHQUAKE,ROLLOUT,ROCK_SMASH,,,,,,,,,
CooltrainerMGroup,GAVEN,2,COOLTRAINERM (7),TRAINERTYPE_MOVES,5,55,DRAGONITE,,DRAGONBREATH,FLY,WRAP,THUNDERBOLT,,,,,,,,,
CooltrainerMGroup,RYAN,1,COOLTRAINERM (8),TRAINERTYPE_MOVES,1,37,PIDGEOT,,SAND_ATTACK,QUICK_ATTACK,SWIFT,WING_ATTACK,,,,,,,,,
CooltrainerMGroup,RYAN,1,COOLTRAINERM (8),TRAINERTYPE_MOVES,2,37,ELECTABUZZ,,THUNDERPUNCH,SWIFT,THUNDER_WAVE,NO_MOVE,,,,,,,,,
CooltrainerMGroup,RYAN,1,COOLTRAINERM (8),TRAINERTYPE_MOVES,3,37,MAGMAR,,FIRE_PUNCH,SMOG,SWIFT,NO_MOVE,,,,,,,,,
CooltrainerMGroup,JAKE,1,COOLTRAINERM (9),TRAINERTYPE_MOVES,1,45,CLOYSTER,,SURF,ICE_BEAM,SPIKE_CANNON,SPIKES,,,,,,,,,
CooltrainerMGroup,JAKE,1,COOLTRAINERM (9),TRAINERTYPE_MOVES,2,47,PIDGEOT,,EXTREMESPEED,WING_ATTACK,SKY_ATTACK,STEEL_WING,,,,,,,,,
CooltrainerMGroup,JAKE,1,COOLTRAINERM (9),TRAINERTYPE_MOVES,3,45,ALAKAZAM,,PSYCHIC_M,RECOVER,SHADOW_BALL,FUTURE_SIGHT,,,,,,,,,
CooltrainerMGroup,JAKE,1,COOLTRAINERM (9),TRAINERTYPE_MOVES,4,45,ARCANINE,,FLAMETHROWER,EXTREMESPEED,TAKE_DOWN,IRON_TAIL,,,,,,,,,
CooltrainerMGroup,JAKE,1,COOLTRAINERM (9),TRAINERTYPE_MOVES,5,45,JOLTEON,,THUNDERBOLT,BITE,PIN_MISSILE,DOUBLE_KICK,,,,,,,,,
CooltrainerMGroup,GAVEN,3,COOLTRAINERM (10),TRAINERTYPE_MOVES,1,45,VICTREEBEL,,PROTECT,TOXIC,ACID,RAZOR_LEAF,,,,,,,,,
CooltrainerMGroup,GAVEN,3,COOLTRAINERM (10),TRAINERTYPE_MOVES,2,46,KINGLER,,VICEGRIP,STOMP,SURF,PROTECT,,,,,,,,,
CooltrainerMGroup,GAVEN,3,COOLTRAINERM (10),TRAINERTYPE_MOVES,3,45,FLAREON,,SAND_ATTACK,QUICK_ATTACK,BITE,FLAMETHROWER,,,,,,,,,
CooltrainerMGroup,GAVEN,3,COOLTRAINERM (10),TRAINERTYPE_MOVES,4,45,DRAGONAIR,,DRAGONBREATH,SURF,WRAP,DRAGON_RAGE,,,,,,,,,
CooltrainerMGroup,GAVEN,3,COOLTRAINERM (10),TRAINERTYPE_MOVES,5,44,PORYGON2,,TRI_ATTACK,ICE_BEAM,DEFENSE_CURL,RECOVER,,,,,,,,,
CooltrainerMGroup,BLAKE,1,COOLTRAINERM (11),TRAINERTYPE_MOVES,1,43,MAGNETON,,THUNDERBOLT,SUPERSONIC,SWIFT,SCREECH,,,,,,,,,
CooltrainerMGroup,BLAKE,1,COOLTRAINERM (11),TRAINERTYPE_MOVES,2,44,QUAGSIRE,,WATER_GUN,SLAM,AMNESIA,EARTHQUAKE,,,,,,,,,
CooltrainerMGroup,BLAKE,1,COOLTRAINERM (11),TRAINERTYPE_MOVES,3,43,EXEGGUTOR,,LEECH_SEED,CONFUSION,SLEEP_POWDER,SOLARBEAM,,,,,,,,,
CooltrainerMGroup,BLAKE,1,COOLTRAINERM (11),TRAINERTYPE_MOVES,4,44,PILOSWINE,,ICY_WIND,HEADBUTT,DIG,DEFENSE_CURL,,,,,,,,,
CooltrainerMGroup,BRIAN,1,COOLTRAINERM (12),TRAINERTYPE_MOVES,1,45,SANDSLASH,,SAND_ATTACK,POISON_STING,SLASH,SWIFT,,,,,,,,,
CooltrainerMGroup,BRIAN,1,COOLTRAINERM (12),TRAINERTYPE_MOVES,2,44,SCIZOR,,CUT,WING_ATTACK,SLASH,METAL_CLAW,,,,,,,,,
CooltrainerMGroup,BRIAN,1,COOLTRAINERM (12),TRAINERTYPE_MOVES,3,45,SNEASEL,,SLASH,ICY_WIND,FAINT_ATTACK,QUICK_ATTACK,,,,,,,,,
CooltrainerMGroup,BRIAN,1,COOLTRAINERM (12),TRAINERTYPE_MOVES,4,43,URSARING,,SLASH,REST,FAINT_ATTACK,NO_MOVE,,,,,,,,,
CooltrainerMGroup,ERICK,1,COOLTRAINERM (13),TRAINERTYPE_NORMAL,1,10,BULBASAUR,,,,,,,,,,,,,,
CooltrainerMGroup,ERICK,1,COOLTRAINERM (13),TRAINERTYPE_NORMAL,2,10,CHARMANDER,,,,,,,,,,,,,,
CooltrainerMGroup,ERICK,1,COOLTRAINERM (13),TRAINERTYPE_NORMAL,3,10,SQUIRTLE,,,,,,,,,,,,,,
CooltrainerMGroup,ANDY,1,COOLTRAINERM (14),TRAINERTYPE_NORMAL,1,10,BULBASAUR,,,,,,,,,,,,,,
CooltrainerMGroup,ANDY,1,COOLTRAINERM (14),TRAINERTYPE_NORMAL,2,10,CHARMANDER,,,,,,,,,,,,,,
CooltrainerMGroup,ANDY,1,COOLTRAINERM (14),TRAINERTYPE_NORMAL,3,10,SQUIRTLE,,,,,,,,,,,,,,
CooltrainerMGroup,TYLER,1,COOLTRAINERM (15),TRAINERTYPE_NORMAL,1,10,BULBASAUR,,,,,,,,,,,,,,
CooltrainerMGroup,TYLER,1,COOLTRAINERM (15),TRAINERTYPE_NORMAL,2,10,CHARMANDER,,,,,,,,,,,,,,
CooltrainerMGroup,TYLER,1,COOLTRAINERM (15),TRAINERTYPE_NORMAL,3,10,SQUIRTLE,,,,,,,,,,,,,,
CooltrainerMGroup,SEAN,1,COOLTRAINERM (16),TRAINERTYPE_NORMAL,1,60,FLAREON,,,,,,,,,,,,,,
CooltrainerMGroup,SEAN,1,COOLTRAINERM (16),TRAINERTYPE_NORMAL,2,60,TANGELA,,,,,,,,,,,,,,
CooltrainerMGroup,SEAN,1,COOLTRAINERM (16),TRAINERTYPE_NORMAL,3,60,TAUROS,,,,,,,,,,,,,,
CooltrainerMGroup,KEVIN,1,COOLTRAINERM (17),TRAINERTYPE_NORMAL,1,58,RHYHORN,,,,,,,,,,,,,,
CooltrainerMGroup,KEVIN,1,COOLTRAINERM (17),TRAINERTYPE_NORMAL,2,57,LANTURN,,,,,,,,,,,,,,
CooltrainerMGroup,KEVIN,1,COOLTRAINERM (17),TRAINERTYPE_NORMAL,3,57,ESPEON,,,,,,,,,,,,,,
CooltrainerMGroup,KEVIN,1,COOLTRAINERM (17),TRAINERTYPE_NORMAL,4,58,CHARIZARD,,,,,,,,,,,,,,
CooltrainerMGroup,STEVE,1,COOLTRAINERM (18),TRAINERTYPE_NORMAL,1,14,BULBASAUR,,,,,,,,,,,,,,
CooltrainerMGroup,STEVE,1,COOLTRAINERM (18),TRAINERTYPE_NORMAL,2,14,CHARMANDER,,,,,,,,,,,,,,
CooltrainerMGroup,STEVE,1,COOLTRAINERM (18),TRAINERTYPE_NORMAL,3,14,SQUIRTLE,,,,,,,,,,,,,,
CooltrainerMGroup,ALLEN,1,COOLTRAINERM (19),TRAINERTYPE_MOVES,1,35,CHARMELEON,,FLAMETHROWER,SLASH,NO_MOVE,NO_MOVE,,,,,,,,,
CooltrainerMGroup,ALLEN,1,COOLTRAINERM (19),TRAINERTYPE_MOVES,2,37,ELECTABUZZ,,THUNDERPUNCH,THUNDER_WAVE,SWIFT,NO_MOVE,,,,,,,,,
CooltrainerMGroup,DARIN,1,COOLTRAINERM (20),TRAINERTYPE_MOVES,1,42,DRAGONAIR,,DRAGONBREATH,SURF,DRAGON_RAGE,SLAM,,,,,,,,,
CooltrainerMGroup,DARIN,1,COOLTRAINERM (20),TRAINERTYPE_MOVES,2,42,DRAGONAIR,,FLAMETHROWER,SURF,DRAGON_RAGE,SLAM,,,,,,,,,
CooltrainerMGroup,DARIN,1,COOLTRAINERM (20),TRAINERTYPE_MOVES,3,42,DRAGONAIR,,THUNDERBOLT,SURF,DRAGON_RAGE,SLAM,,,,,,,,,
CooltrainerMGroup,DARIN,1,COOLTRAINERM (20),TRAINERTYPE_MOVES,4,42,DRAGONAIR,,ICE_BEAM,SURF,DRAGON_RAGE,SLAM,,,,,,,,,
CooltrainerFGroup,GWEN,1,COOLTRAINERF (1),TRAINERTYPE_NORMAL,1,26,EEVEE,,,,,,,,,,,,,,
CooltrainerFGroup,GWEN,1,COOLTRAINERF (1),TRAINERTYPE_NORMAL,2,23,FLAREON,,,,,,,,,,,,,,
CooltrainerFGroup,GWEN,1,COOLTRAINERF (1),TRAINERTYPE_NORMAL,3,24,VAPOREON,,,,,,,,,,,,,,
CooltrainerFGroup,GWEN,1,COOLTRAINERF (1),TRAINERTYPE_NORMAL,4,25,JOLTEON,,,,,,,,,,,,,,
CooltrainerFGroup,LOIS,1,COOLTRAINERF (2),TRAINERTYPE_MOVES,1,28,SKIPLOOM,,SYNTHESIS,POISONPOWDER,MEGA_DRAIN,LEECH_SEED,,,,,,,,,
CooltrainerFGroup,LOIS,1,COOLTRAINERF (2),TRAINERTYPE_MOVES,2,27,NINETALES,,EMBER,QUICK_ATTACK,CONFUSE_RAY,SAFEGUARD,,,,,,,,,
CooltrainerFGroup,FRAN,1,COOLTRAINERF (3),TRAINERTYPE_NORMAL,1,41,SEADRA,,,,,,,,,,,,,,
CooltrainerFGroup,FRAN,1,COOLTRAINERF (3),TRAINERTYPE_NORMAL,2,41,GYARADOS,,,,,,,,,,,,,,
CooltrainerFGroup,FRAN,1,COOLTRAINERF (3),TRAINERTYPE_NORMAL,3,41,DRAGONAIR,,,,,,,,,,,,,,
CooltrainerFGroup,LOLA,1,COOLTRAINERF (4),TRAINERTYPE_NORMAL,1,41,DRAGONAIR,,,,,,,,,,,,,,
CooltrainerFGroup,LOLA,1,COOLTRAINERF (4),TRAINERTYPE_NORMAL,2,42,MANTINE,,,,,,,,,,,,,,
CooltrainerFGroup,LOLA,1,COOLTRAINERF (4),TRAINERTYPE_NORMAL,3,41,LANTURN,,,,,,,,,,,,,,
CooltrainerFGroup,LOLA,1,COOLTRAINERF (4),TRAINERTYPE_NORMAL,4,42,DRAGONAIR,,,,,,,,,,,,,,
CooltrainerFGroup,KATE,1,COOLTRAINERF (5),TRAINERTYPE_NORMAL,1,26,SHELLDER,,,,,,,,,,,,,,
CooltrainerFGroup,KATE,1,COOLTRAINERF (5),TRAINERTYPE_NORMAL,2,28,CLOYSTER,,,,,,,,,,,,,,
CooltrainerFGroup,IRENE,1,COOLTRAINERF (6),TRAINERTYPE_NORMAL,1,22,GOLDEEN,,,,,,,,,,,,,,
CooltrainerFGroup,IRENE,1,COOLTRAINERF (6),TRAINERTYPE_NORMAL,2,24,SEAKING,,,,,,,,,,,,,,
CooltrainerFGroup,KELLY,1,COOLTRAINERF (7),TRAINERTYPE_NORMAL,1,37,TOGETIC,,,,,,,,,,,,,,
CooltrainerFGroup,KELLY,1,COOLTRAINERF (7),TRAINERTYPE_NORMAL,2,37,AMPHAROS,,,,,,,,,,,,,,
CooltrainerFGroup,KELLY,1,COOLTRAINERF (7),TRAINERTYPE_NORMAL,3,37,TANGELA,,,,,,,,,,,,,,
CooltrainerFGroup,KELLY,1,COOLTRAINERF (7),TRAINERTYPE_NORMAL,4,38,BLASTOISE,,,,,,,,,,,,,,
CooltrainerFGroup,JOYCE,1,COOLTRAINERF (8),TRAINERTYPE_MOVES,1,44,BLASTOISE,,BITE,CURSE,SURF,RAIN_DANCE,,,,,,,,,
CooltrainerFGroup,JOYCE,1,COOLTRAINERF (8),TRAINERTYPE_MOVES,2,46,RAICHU,,QUICK_ATTACK,DOUBLE_TEAM,THUNDERBOLT,THUNDER,,,,,,,,,
CooltrainerFGroup,JOYCE,1,COOLTRAINERF (8),TRAINERTYPE_MOVES,3,45,TAUROS,,THRASH,PURSUIT,ROCK_SMASH,RAGE,,,,,,,,,
CooltrainerFGroup,JOYCE,1,COOLTRAINERF (8),TRAINERTYPE_MOVES,4,45,RHYDON,,ROCK_SLIDE,EARTHQUAKE,THUNDERPUNCH,SCARY_FACE,,,,,,,,,
CooltrainerFGroup,JOYCE,1,COOLTRAINERF (8),TRAINERTYPE_MOVES,5,45,JUMPLUFF,,GIGA_DRAIN,GUST,SLEEP_POWDER,SYNTHESIS,,,,,,,,,
CooltrainerFGroup,BETH,1,COOLTRAINERF (9),TRAINERTYPE_MOVES,1,45,RAPIDASH,,STOMP,FIRE_SPIN,FURY_ATTACK,AGILITY,,,,,,,,,
CooltrainerFGroup,BETH,1,COOLTRAINERF (9),TRAINERTYPE_MOVES,2,45,AMPHAROS,,SWIFT,THUNDERPUNCH,THUNDER_WAVE,COTTON_SPORE,,,,,,,,,
CooltrainerFGroup,BETH,1,COOLTRAINERF (9),TRAINERTYPE_MOVES,3,45,MILTANK,,ROLLOUT,ATTRACT,STOMP,MILK_DRINK,,,,,,,,,
CooltrainerFGroup,BETH,1,COOLTRAINERF (9),TRAINERTYPE_MOVES,4,45,LANTURN,,SURF,ICE_BEAM,THUNDERBOLT,THUNDER_WAVE,,,,,,,,,
CooltrainerFGroup,BETH,1,COOLTRAINERF (9),TRAINERTYPE_MOVES,5,45,GENGAR,,SHADOW_BALL,PSYCHIC_M,THUNDERPUNCH,NO_MOVE,,,,,,,,,
CooltrainerFGroup,REENA,1,COOLTRAINERF (10),TRAINERTYPE_NORMAL,1,44,STARMIE,,,,,,,,,,,,,,
CooltrainerFGroup,REENA,1,COOLTRAINERF (10),TRAINERTYPE_NORMAL,2,43,NIDOQUEEN,,,,,,,,,,,,,,
CooltrainerFGroup,REENA,1,COOLTRAINERF (10),TRAINERTYPE_NORMAL,3,44,VILEPLUME,,,,,,,,,,,,,,
CooltrainerFGroup,REENA,1,COOLTRAINERF (10),TRAINERTYPE_NORMAL,4,43,ELECTRODE,,,,,,,,,,,,,,
CooltrainerFGroup,REENA,1,COOLTRAINERF (10),TRAINERTYPE_NORMAL,5,45,STARMIE,,,,,,,,,,,,,,
CooltrainerFGroup,MEGAN,1,COOLTRAINERF (11),TRAINERTYPE_MOVES,1,44,TANGELA,,SUNNY_DAY,LEECH_SEED,GIGA_DRAIN,STUN_SPORE,,,,,,,,,
CooltrainerFGroup,MEGAN,1,COOLTRAINERF (11),TRAINERTYPE_MOVES,2,44,VENUSAUR,,BODY_SLAM,SLEEP_POWDER,RAZOR_LEAF,SOLARBEAM,,,,,,,,,
CooltrainerFGroup,MEGAN,1,COOLTRAINERF (11),TRAINERTYPE_MOVES,3,44,VICTREEBEL,,RAZOR_LEAF,SOLARBEAM,SUNNY_DAY,ACID,,,,,,,,,
CooltrainerFGroup,MEGAN,1,COOLTRAINERF (11),TRAINERTYPE_MOVES,4,44,BELLOSSOM,,SUNNY_DAY,SOLARBEAM,RAZOR_LEAF,GIGA_DRAIN,,,,,,,,,
CooltrainerFGroup,BETH,2,COOLTRAINERF (12),TRAINERTYPE_MOVES,1,50,RAPIDASH,,STOMP,FIRE_SPIN,FURY_ATTACK,AGILITY,,,,,,,,,
CooltrainerFGroup,BETH,2,COOLTRAINERF (12),TRAINERTYPE_MOVES,2,50,AMPHAROS,,SWIFT,THUNDERPUNCH,THUNDER_WAVE,COTTON_SPORE,,,,,,,,,
CooltrainerFGroup,BETH,2,COOLTRAINERF (12),TRAINERTYPE_MOVES,3,50,MILTANK,,ROLLOUT,ATTRACT,STOMP,MILK_DRINK,,,,,,,,,
CooltrainerFGroup,BETH,2,COOLTRAINERF (12),TRAINERTYPE_MOVES,4,50,LANTURN,,SURF,ICE_BEAM,THUNDERBOLT,THUNDER_WAVE,,,,,,,,,
CooltrainerFGroup,BETH,2,COOLTRAINERF (12),TRAINERTYPE_MOVES,5,50,GENGAR,,SHADOW_BALL,PSYCHIC_M,THUNDERPUNCH,NO_MOVE,,,,,,,,,
CooltrainerFGroup,CAROL,1,COOLTRAINERF (13),TRAINERTYPE_NORMAL,1,60,ELECTRODE,,,,,,,,,,,,,,
CooltrainerFGroup,CAROL,1,COOLTRAINERF (13),TRAINERTYPE_NORMAL,2,61,STARMIE,,,,,,,,,,,,,,
CooltrainerFGroup,CAROL,1,COOLTRAINERF (13),TRAINERTYPE_NORMAL,3,60,NINETALES,,,,,,,,,,,,,,
CooltrainerFGroup,QUINN,1,COOLTRAINERF (14),TRAINERTYPE_NORMAL,1,58,IVYSAUR,,,,,,,,,,,,,,
CooltrainerFGroup,QUINN,1,COOLTRAINERF (14),TRAINERTYPE_NORMAL,2,58,STARMIE,,,,,,,,,,,,,,
CooltrainerFGroup,EMMA,1,COOLTRAINERF (15),TRAINERTYPE_NORMAL,1,28,POLIWHIRL,,,,,,,,,,,,,,
CooltrainerFGroup,CYBIL,1,COOLTRAINERF (16),TRAINERTYPE_MOVES,1,40,BUTTERFREE,,CONFUSION,SLEEP_POWDER,WHIRLWIND,GUST,,,,,,,,,
CooltrainerFGroup,CYBIL,1,COOLTRAINERF (16),TRAINERTYPE_MOVES,2,37,BELLOSSOM,,ABSORB,STUN_SPORE,ACID,SOLARBEAM,,,,,,,,,
CooltrainerFGroup,CYBIL,1,COOLTRAINERF (16),TRAINERTYPE_MOVES,3,38,QUAGSIRE,,SURF,SLAM,MUD_SLAP,NO_MOVE,,,,,,,,,
CooltrainerFGroup,JENN,1,COOLTRAINERF (17),TRAINERTYPE_NORMAL,1,24,STARYU,,,,,,,,,,,,,,
CooltrainerFGroup,JENN,1,COOLTRAINERF (17),TRAINERTYPE_NORMAL,2,26,STARMIE,,,,,,,,,,,,,,
CooltrainerFGroup,BETH,3,COOLTRAINERF (18),TRAINERTYPE_MOVES,1,55,RAPIDASH,,STOMP,FIRE_SPIN,FURY_ATTACK,AGILITY,,,,,,,,,
CooltrainerFGroup,BETH,3,COOLTRAINERF (18),TRAINERTYPE_MOVES,2,55,AMPHAROS,,SWIFT,THUNDERPUNCH,THUNDER_WAVE,COTTON_SPORE,,,,,,,,,
CooltrainerFGroup,BETH,3,COOLTRAINERF (18),TRAINERTYPE_MOVES,3,55,MILTANK,,ROLLOUT,ATTRACT,STOMP,MILK_DRINK,,,,,,,,,
CooltrainerFGroup,BETH,3,COOLTRAINERF (18),TRAINERTYPE_MOVES,4,55,LANTURN,,SURF,ICE_BEAM,THUNDERBOLT,THUNDER_WAVE,,,,,,,,,
CooltrainerFGroup,BETH,3,COOLTRAINERF (18),TRAINERTYPE_MOVES,5,55,GENGAR,,SHADOW_BALL,PSYCHIC_M,THUNDERPUNCH,NO_MOVE,,,,,,,,,
CooltrainerFGroup,REENA,2,COOLTRAINERF (19),TRAINERTYPE_NORMAL,1,48,STARMIE,,,,,,,,,,,,,,
CooltrainerFGroup,REENA,2,COOLTRAINERF (19),TRAINERTYPE_NORMAL,2,47,NIDOQUEEN,,,,,,,,,,,,,,
CooltrainerFGroup,REENA,2,COOLTRAINERF (19),TRAINERTYPE_NORMAL,3,48,VILEPLUME,,,,,,,,,,,,,,
CooltrainerFGroup,REENA,2,COOLTRAINERF (19),TRAINERTYPE_NORMAL,4,47,ELECTRODE,,,,,,,,,,,,,,
CooltrainerFGroup,REENA,2,COOLTRAINERF (19),TRAINERTYPE_NORMAL,5,49,STARMIE,,,,,,,,,,,,,,
CooltrainerFGroup,REENA,3,COOLTRAINERF (20),TRAINERTYPE_NORMAL,1,55,STARMIE,,,,,,,,,,,,,,
CooltrainerFGroup,REENA,3,COOLTRAINERF (20),TRAINERTYPE_NORMAL,2,55,NIDOQUEEN,,,,,,,,,,,,,,
CooltrainerFGroup,REENA,3,COOLTRAINERF (20),TRAINERTYPE_NORMAL,3,54,VILEPLUME,,,,,,,,,,,,,,
CooltrainerFGroup,REENA,3,COOLTRAINERF (20),TRAINERTYPE_NORMAL,4,56,ELECTRODE,,,,,,,,,,,,,,
CooltrainerFGroup,REENA,3,COOLTRAINERF (20),TRAINERTYPE_NORMAL,5,57,STARMIE,,,,,,,,,,,,,,
CooltrainerFGroup,CARA,1,COOLTRAINERF (21),TRAINERTYPE_MOVES,1,40,SEADRA,,SMOKESCREEN,LEER,SUPER_NERD,TWISTER,,,,,,,,,
CooltrainerFGroup,CARA,1,COOLTRAINERF (21),TRAINERTYPE_MOVES,2,41,SEADRA,,SWIFT,LEER,WATERFALL,TWISTER,,,,,,,,,
CooltrainerFGroup,CARA,1,COOLTRAINERF (21),TRAINERTYPE_MOVES,3,42,GYARADOS,,DRAGONBREATH,LEER,GUST,SURF,,,,,,,,,
BeautyGroup,VICTORIA,1,BEAUTY (1),TRAINERTYPE_NORMAL,1,15,TEDDIURSA,,,,,,,,,,,,,,
BeautyGroup,VICTORIA,1,BEAUTY (1),TRAINERTYPE_NORMAL,2,17,FURRET,,,,,,,,,,,,,,
BeautyGroup,SAMANTHA,1,BEAUTY (2),TRAINERTYPE_MOVES,1,18,MEOWTH,,SCRATCH,GROWL,BITE,PAY_DAY,,,,,,,,,
BeautyGroup,JULIE,1,BEAUTY (3),TRAINERTYPE_MOVES,1,15,SENTRET,,TACKLE,DEFENSE_CURL,QUICK_ATTACK,FURY_SWIPES,,,,,,,,,
BeautyGroup,JACLYN,1,BEAUTY (4),TRAINERTYPE_MOVES,1,15,SENTRET,,TACKLE,DEFENSE_CURL,QUICK_ATTACK,FURY_SWIPES,,,,,,,,,
BeautyGroup,BRENDA,1,BEAUTY (5),TRAINERTYPE_NORMAL,1,16,FURRET,,,,,,,,,,,,,,
BeautyGroup,CASSIE,1,BEAUTY (6),TRAINERTYPE_NORMAL,1,60,VILEPLUME,,,,,,,,,,,,,,
BeautyGroup,CASSIE,1,BEAUTY (6),TRAINERTYPE_NORMAL,2,62,JYNX,,,,,,,,,,,,,,
BeautyGroup,CAROLINE,1,BEAUTY (7),TRAINERTYPE_NORMAL,1,30,MARILL,,,,,,,,,,,,,,
BeautyGroup,CAROLINE,1,BEAUTY (7),TRAINERTYPE_NORMAL,2,32,SEEL,,,,,,,,,,,,,,
BeautyGroup,CAROLINE,1,BEAUTY (7),TRAINERTYPE_NORMAL,3,30,MARILL,,,,,,,,,,,,,,
BeautyGroup,CARLENE,1,BEAUTY (8),TRAINERTYPE_MOVES,1,15,SENTRET,,TACKLE,DEFENSE_CURL,QUICK_ATTACK,FURY_SWIPES,,,,,,,,,
